chrom	start	end	xpehh	Zscore	pval	top_region
chr22	30016533	30016534	1.57886	0.7849132154135162	0.2162522265700042	chr22_30000000_30020000
chr22	30016711	30016712	1.57886	0.7849132154135162	0.2162522265700042	chr22_30000000_30020000
chr22	30016769	30016770	1.62119	0.8243678175696655	0.2048652975886691	chr22_30000000_30020000
chr22	30016784	30016785	1.60608	0.8102842116500006	0.208888423684703	chr22_30000000_30020000
chr22	30016786	30016787	1.57126	0.7778294692196412	0.2183347762618627	chr22_30000000_30020000
chr22	30016896	30016897	1.58157	0.7874391301747533	0.2155124239390422	chr22_30000000_30020000
chr22	30017069	30017070	1.58157	0.7874391301747533	0.2155124239390422	chr22_30000000_30020000
chr22	30017306	30017307	1.58157	0.7874391301747533	0.2155124239390422	chr22_30000000_30020000
chr22	30017337	30017338	1.58157	0.7874391301747533	0.2155124239390422	chr22_30000000_30020000
chr22	30017340	30017341	1.58157	0.7874391301747533	0.2155124239390422	chr22_30000000_30020000
chr22	30017349	30017350	1.63669	0.8388149315177004	0.2007865852106874	chr22_30000000_30020000
chr22	30017408	30017409	1.63531	0.8375286723403915	0.2011477335851819	chr22_30000000_30020000
chr22	30017681	30017682	1.64401	0.8456376975886433	0.1988774444211068	chr22_30000000_30020000
chr22	30017703	30017704	1.57738	0.7835337490494458	0.2166568715992939	chr22_30000000_30020000
chr22	30017712	30017713	1.57654	0.7827508086806492	0.2168867296800279	chr22_30000000_30020000
chr22	30017887	30017888	1.63163	0.8340986478675677	0.202112698513434	chr22_30000000_30020000
chr22	30018063	30018064	1.41089	0.6283531038101996	0.2648863255127196	chr22_30000000_30020000
chr22	30018101	30018102	1.4182	0.6351665491624663	0.262659898680486	chr22_30000000_30020000
chr22	30018179	30018180	1.3263	0.5495091445286342	0.2913280453740977	chr22_30000000_30020000
chr22	30018322	30018323	1.30844	0.5328623409730276	0.2970644378105322	chr22_30000000_30020000
chr22	30018350	30018351	1.30804	0.5324895122259816	0.2971935018656306	chr22_30000000_30020000
chr22	30018369	30018370	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018412	30018413	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018422	30018423	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018455	30018456	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018472	30018473	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018520	30018521	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018547	30018548	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018575	30018576	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018647	30018648	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018688	30018689	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018695	30018696	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018739	30018740	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018750	30018751	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018751	30018752	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018789	30018790	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018900	30018901	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018924	30018925	1.20664	0.4379774248498053	0.3307013241852861	chr22_30000000_30020000
chr22	30018925	30018926	1.20016	0.4319375991476591	0.3328933833721473	chr22_30000000_30020000
chr22	30018954	30018955	1.22814	0.4580169700035311	0.3234701246945679	chr22_30000000_30020000
chr22	30019033	30019034	1.22814	0.4580169700035311	0.3234701246945679	chr22_30000000_30020000
chr22	30019063	30019064	1.2101	0.4412023935117538	0.329533240294613	chr22_30000000_30020000
chr22	30019103	30019104	1.22328	0.4534871007269214	0.3250990148755291	chr22_30000000_30020000
chr22	30019158	30019159	1.23296	0.4625095564054362	0.3218579754226913	chr22_30000000_30020000
chr22	30019180	30019181	1.23296	0.4625095564054362	0.3218579754226913	chr22_30000000_30020000
chr22	30019181	30019182	1.23296	0.4625095564054362	0.3218579754226913	chr22_30000000_30020000
chr22	30019201	30019202	1.26439	0.4918045752045802	0.3114287509354607	chr22_30000000_30020000
chr22	30019246	30019247	1.23878	0.4679342146749563	0.3199158174531471	chr22_30000000_30020000
chr22	30019270	30019271	1.23878	0.4679342146749563	0.3199158174531471	chr22_30000000_30020000
chr22	30019285	30019286	1.23878	0.4679342146749563	0.3199158174531471	chr22_30000000_30020000
chr22	30019307	30019308	1.23878	0.4679342146749563	0.3199158174531471	chr22_30000000_30020000
chr22	30019341	30019342	1.23878	0.4679342146749563	0.3199158174531471	chr22_30000000_30020000
chr22	30019342	30019343	1.24969	0.4781031187506375	0.3162884062145474	chr22_30000000_30020000
chr22	30019356	30019357	1.23625	0.46557607284989	0.3207594865303486	chr22_30000000_30020000
chr22	30019421	30019422	1.23625	0.46557607284989	0.3207594865303486	chr22_30000000_30020000
chr22	30019433	30019434	1.23625	0.46557607284989	0.3207594865303486	chr22_30000000_30020000
chr22	30019441	30019442	1.23625	0.46557607284989	0.3207594865303486	chr22_30000000_30020000
chr22	30019676	30019677	1.21806	0.4486216855779703	0.326852293779316	chr22_30000000_30020000
chr22	30019679	30019680	1.23891	0.4680553840177462	0.3198724919696821	chr22_30000000_30020000
chr22	30019687	30019688	1.23891	0.4680553840177462	0.3198724919696821	chr22_30000000_30020000
chr22	30019788	30019789	1.23891	0.4680553840177462	0.3198724919696821	chr22_30000000_30020000
chr22	30019948	30019949	1.27446	0.5011905389114648	0.3081185160821609	chr22_30000000_30020000
chr22	30019993	30019994	1.18993	0.4224025039419562	0.3363656252762312	chr22_30000000_30020000
chr22	40000023	40000024	-1.70899	-2.2795992745249527	0.011315733016123	chr22_40000000_40020000
chr22	40000045	40000046	-1.56187	-2.142472861361412	0.0160777251195524	chr22_40000000_40020000
chr22	40000240	40000241	-1.56187	-2.142472861361412	0.0160777251195524	chr22_40000000_40020000
chr22	40000242	40000243	-1.56187	-2.142472861361412	0.0160777251195524	chr22_40000000_40020000
chr22	40000288	40000289	-1.56187	-2.142472861361412	0.0160777251195524	chr22_40000000_40020000
chr22	40000291	40000292	-1.56187	-2.142472861361412	0.0160777251195524	chr22_40000000_40020000
chr22	40000398	40000399	-1.56187	-2.142472861361412	0.0160777251195524	chr22_40000000_40020000
chr22	40000401	40000402	-1.57851	-2.157982537238528	0.0154645947654678	chr22_40000000_40020000
chr22	40000404	40000405	-1.73869	-2.3072818089931224	0.0105195574796082	chr22_40000000_40020000
chr22	40000459	40000460	-1.42273	-2.01278438170144	0.022068658844146	chr22_40000000_40020000
chr22	40000470	40000471	-1.42273	-2.01278438170144	0.022068658844146	chr22_40000000_40020000
chr22	40000509	40000510	-1.42273	-2.01278438170144	0.022068658844146	chr22_40000000_40020000
chr22	40000519	40000520	-1.42273	-2.01278438170144	0.022068658844146	chr22_40000000_40020000
chr22	40000539	40000540	-1.45793	-2.045593311441493	0.0203982000408829	chr22_40000000_40020000
chr22	40000716	40000717	-1.44473	-2.0332899627889733	0.0210116183193491	chr22_40000000_40020000
chr22	40000738	40000739	-1.42771	-2.017426099602164	0.0218255329327829	chr22_40000000_40020000
chr22	40000793	40000794	-1.42771	-2.017426099602164	0.0218255329327829	chr22_40000000_40020000
chr22	40000825	40000826	-1.42771	-2.017426099602164	0.0218255329327829	chr22_40000000_40020000
chr22	40000901	40000902	-1.42771	-2.017426099602164	0.0218255329327829	chr22_40000000_40020000
chr22	40000924	40000925	-1.42771	-2.017426099602164	0.0218255329327829	chr22_40000000_40020000
chr22	40000989	40000990	-1.4412	-2.029999749096292	0.0211782823945808	chr22_40000000_40020000
chr22	40001028	40001029	-1.47469	-2.061214835942723	0.0196412743816345	chr22_40000000_40020000
chr22	40001069	40001070	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001087	40001088	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001101	40001102	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001105	40001106	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001177	40001178	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001240	40001241	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001251	40001252	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001290	40001291	-1.43652	-2.025637652755853	0.0214009650359602	chr22_40000000_40020000
chr22	40001303	40001304	-1.33843	-1.9342107232614831	0.0265436122454763	chr22_40000000_40020000
chr22	40001317	40001318	-1.48625	-2.071989586732354	0.0191332061641838	chr22_40000000_40020000
chr22	40001337	40001338	-1.48625	-2.071989586732354	0.0191332061641838	chr22_40000000_40020000
chr22	40001388	40001389	-1.46108	-2.0485293378244807	0.0202540802326811	chr22_40000000_40020000
chr22	40001389	40001390	-1.47116	-2.0579246222500416	0.0197986848730729	chr22_40000000_40020000
chr22	40001403	40001404	-1.47116	-2.0579246222500416	0.0197986848730729	chr22_40000000_40020000
chr22	40001409	40001410	-1.47116	-2.0579246222500416	0.0197986848730729	chr22_40000000_40020000
chr22	40001454	40001455	-1.47116	-2.0579246222500416	0.0197986848730729	chr22_40000000_40020000
chr22	40001518	40001519	-1.5787	-2.158159630893375	0.0154577114200545	chr22_40000000_40020000
chr22	40001678	40001679	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40001696	40001697	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40001753	40001754	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40001832	40001833	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40001841	40001842	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40001898	40001899	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40001926	40001927	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40001960	40001961	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40002032	40002033	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40002107	40002108	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40002108	40002109	-1.46728	-2.054308183403695	0.0199729366019123	chr22_40000000_40020000
chr22	40002156	40002157	-1.48169	-2.067739339016029	0.0193322702949502	chr22_40000000_40020000
chr22	40002185	40002186	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002279	40002280	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002343	40002344	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002414	40002415	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002470	40002471	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002495	40002496	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002501	40002502	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002506	40002507	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002580	40002581	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002607	40002608	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002742	40002743	-1.46743	-2.0544479941838367	0.0199661759674464	chr22_40000000_40020000
chr22	40002840	40002841	-1.57921	-2.1586349875458586	0.0154392480753613	chr22_40000000_40020000
chr22	40002840	40002841	-1.29199	-1.890925305729435	0.0293171579198119	chr22_40000000_40020000
chr22	40002865	40002866	-1.29199	-1.890925305729435	0.0293171579198119	chr22_40000000_40020000
chr22	40002866	40002867	-1.29199	-1.890925305729435	0.0293171579198119	chr22_40000000_40020000
chr22	40002871	40002872	-1.26649	-1.8671574731052487	0.0309398002008636	chr22_40000000_40020000
chr22	40002882	40002883	-1.28113	-1.880803005247135	0.0299993606089087	chr22_40000000_40020000
chr22	40002921	40002922	-1.28113	-1.880803005247135	0.0299993606089087	chr22_40000000_40020000
chr22	40003031	40003032	-1.28113	-1.880803005247135	0.0299993606089087	chr22_40000000_40020000
chr22	40003084	40003085	-1.28113	-1.880803005247135	0.0299993606089087	chr22_40000000_40020000
chr22	40003164	40003165	-1.17744	-1.78415647329412	0.0371991214337482	chr22_40000000_40020000
chr22	40003172	40003173	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003204	40003205	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003215	40003216	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003232	40003233	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003288	40003289	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003299	40003300	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003393	40003394	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003443	40003444	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003445	40003446	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003486	40003487	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003538	40003539	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003566	40003567	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003595	40003596	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003704	40003705	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003768	40003769	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003812	40003813	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003815	40003816	-1.21681	-1.8208521427221285	0.0343146678062292	chr22_40000000_40020000
chr22	40003822	40003823	-1.57726	-2.156817447404009	0.0155099455639837	chr22_40000000_40020000
chr22	40003831	40003832	-1.54226	-2.124194932037479	0.0168269234206587	chr22_40000000_40020000
chr22	40003858	40003859	-1.54226	-2.124194932037479	0.0168269234206587	chr22_40000000_40020000
chr22	40003892	40003893	-1.54226	-2.124194932037479	0.0168269234206587	chr22_40000000_40020000
chr22	40004014	40004015	-1.55384	-2.1349883242644623	0.0163809819239253	chr22_40000000_40020000
chr22	40004020	40004021	-1.55029	-2.1316794691344283	0.0165166028730634	chr22_40000000_40020000
chr22	40004147	40004148	-1.57376	-2.153555195867356	0.0156375355558156	chr22_40000000_40020000
chr22	40004159	40004160	-1.58975	-2.168459025030522	0.0150618894822658	chr22_40000000_40020000
chr22	40004234	40004235	-1.57794	-2.157451256273988	0.0154852605913256	chr22_40000000_40020000
chr22	40004256	40004257	-1.57794	-2.157451256273988	0.0154852605913256	chr22_40000000_40020000
chr22	40004299	40004300	-1.63869	-2.214074622231608	0.013411823028076	chr22_40000000_40020000
chr22	40004327	40004328	-1.61244	-2.18960773570671	0.0142763487581608	chr22_40000000_40020000
chr22	40004335	40004336	-1.61244	-2.18960773570671	0.0142763487581608	chr22_40000000_40020000
chr22	40004348	40004349	-1.61244	-2.18960773570671	0.0142763487581608	chr22_40000000_40020000
chr22	40004366	40004367	-1.61244	-2.18960773570671	0.0142763487581608	chr22_40000000_40020000
chr22	40004405	40004406	-1.61244	-2.18960773570671	0.0142763487581608	chr22_40000000_40020000
chr22	40004413	40004414	-1.63583	-2.2114088966902283	0.0135037671590999	chr22_40000000_40020000
chr22	40004491	40004492	-1.62502	-2.2013331998013084	0.0138562220982259	chr22_40000000_40020000
chr22	40004591	40004592	-1.62502	-2.2013331998013084	0.0138562220982259	chr22_40000000_40020000
chr22	40004603	40004604	-1.62502	-2.2013331998013084	0.0138562220982259	chr22_40000000_40020000
chr22	40004610	40004611	-1.62502	-2.2013331998013084	0.0138562220982259	chr22_40000000_40020000
chr22	40004730	40004731	-1.66254	-2.2363045362742286	0.012665914755332	chr22_40000000_40020000
chr22	40004784	40004785	-1.65916	-2.2331541333616896	0.0127693909052863	chr22_40000000_40020000
chr22	40004907	40004908	-1.64901	-2.223693603905396	0.0130845329319705	chr22_40000000_40020000
chr22	40004999	40005000	-1.6186	-2.1953492984112195	0.0140692755543312	chr22_40000000_40020000
chr22	40005131	40005132	-1.6186	-2.1953492984112195	0.0140692755543312	chr22_40000000_40020000
chr22	40005159	40005160	-1.6186	-2.1953492984112195	0.0140692755543312	chr22_40000000_40020000
chr22	40005235	40005236	-1.70072	-2.271891040179775	0.0115465461027215	chr22_40000000_40020000
chr22	40005357	40005358	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005490	40005491	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005655	40005656	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005660	40005661	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005709	40005710	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005713	40005714	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005774	40005775	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005776	40005777	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005824	40005825	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005855	40005856	-1.68873	-2.2607154984870697	0.0118884400618799	chr22_40000000_40020000
chr22	40005890	40005891	-1.72076	-2.290569760406783	0.010994154782132	chr22_40000000_40020000
chr22	40005960	40005961	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40005977	40005978	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006030	40006031	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006068	40006069	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006123	40006124	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006147	40006148	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006314	40006315	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006374	40006375	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006392	40006393	-1.70028	-2.2714809285580246	0.0115589400999507	chr22_40000000_40020000
chr22	40006402	40006403	-1.64355	-2.2186044915082173	0.0132568218593951	chr22_40000000_40020000
chr22	40006543	40006544	-1.64666	-2.2215032350165007	0.0131584479211792	chr22_40000000_40020000
chr22	40006605	40006606	-1.64666	-2.2215032350165007	0.0131584479211792	chr22_40000000_40020000
chr22	40006707	40006708	-1.64666	-2.2215032350165007	0.0131584479211792	chr22_40000000_40020000
chr22	40006754	40006755	-1.65228	-2.2267414789124973	0.0129822782737745	chr22_40000000_40020000
chr22	40006766	40006767	-1.66045	-2.234356506070913	0.0127298125480585	chr22_40000000_40020000
chr22	40006776	40006777	-1.66629	-2.239799805777786	0.0125519612508	chr22_40000000_40020000
chr22	40006781	40006782	-1.66669	-2.240172634524832	0.0125398587567906	chr22_40000000_40020000
chr22	40006812	40006813	-1.96028	-2.5138196141379634	0.0059715751945641	chr22_40000000_40020000
chr22	40006821	40006822	-1.92103	-2.477235793334069	0.0066202198622438	chr22_40000000_40020000
chr22	40006860	40006861	-1.92103	-2.477235793334069	0.0066202198622438	chr22_40000000_40020000
chr22	40006889	40006890	-1.90429	-2.4616329102701915	0.0069153071367862	chr22_40000000_40020000
chr22	40006892	40006893	-1.93196	-2.487423338847102	0.0064336090972831	chr22_40000000_40020000
chr22	40006920	40006921	-1.92421	-2.480199781873085	0.0065654394037152	chr22_40000000_40020000
chr22	40006955	40006956	-1.92421	-2.480199781873085	0.0065654394037152	chr22_40000000_40020000
chr22	40007036	40007037	-1.92421	-2.480199781873085	0.0065654394037152	chr22_40000000_40020000
chr22	40007108	40007109	-2.03002	-2.578822306185444	0.0049568884126307	chr22_40000000_40020000
chr22	40007158	40007159	-2.01238	-2.5623805584407124	0.0051978669188968	chr22_40000000_40020000
chr22	40007166	40007167	-2.02092	-2.570340452190146	0.0050799306925911	chr22_40000000_40020000
chr22	40007171	40007172	-1.9951	-2.5462743565683232	0.0054439788618934	chr22_40000000_40020000
chr22	40007201	40007202	-1.93467	-2.4899492536083394	0.0063880667927142	chr22_40000000_40020000
chr22	40007214	40007215	-1.98642	-2.538183972757424	0.0055714695406673	chr22_40000000_40020000
chr22	40007264	40007265	-1.97078	-2.5236063687479224	0.005807895668481	chr22_40000000_40020000
chr22	40007644	40007645	-2.13368	-2.67544087598243	0.0037315517776936	chr22_40000000_40020000
chr22	40007664	40007665	-2.06957	-2.615685748549623	0.0044524235807481	chr22_40000000_40020000
chr22	40007720	40007721	-2.0705	-2.616552575386505	0.0044411342156026	chr22_40000000_40020000
chr22	40007787	40007788	-2.0705	-2.616552575386505	0.0044411342156026	chr22_40000000_40020000
chr22	40007894	40007895	-2.0705	-2.616552575386505	0.0044411342156026	chr22_40000000_40020000
chr22	40007976	40007977	-2.0705	-2.616552575386505	0.0044411342156026	chr22_40000000_40020000
chr22	40007983	40007984	-2.24532	-2.7794973792829856	0.0027221546420933	chr22_40000000_40020000
chr22	40008022	40008023	-2.19809	-2.735475624975522	0.0031145099725207	chr22_40000000_40020000
chr22	40008030	40008031	-2.22788	-2.763242045911777	0.0028615154506661	chr22_40000000_40020000
chr22	40008044	40008045	-2.21767	-2.753725592143427	0.0029460573677331	chr22_40000000_40020000
chr22	40008050	40008051	-2.21767	-2.753725592143427	0.0029460573677331	chr22_40000000_40020000
chr22	40008075	40008076	-2.21767	-2.753725592143427	0.0029460573677331	chr22_40000000_40020000
chr22	40008111	40008112	-2.2923	-2.8232861156235454	0.002376706516646	chr22_40000000_40020000
chr22	40008150	40008151	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008163	40008164	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008202	40008203	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008220	40008221	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008246	40008247	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008275	40008276	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008285	40008286	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008286	40008287	-2.28333	-2.814925430971037	0.0024394276608898	chr22_40000000_40020000
chr22	40008288	40008289	-2.31352	-2.8430646806543387	0.0022341000813483	chr22_40000000_40020000
chr22	40008299	40008300	-2.27317	-2.8054555807960675	0.0025122753101404	chr22_40000000_40020000
chr22	40008311	40008312	-2.28067	-2.812446119803181	0.0024583129915043	chr22_40000000_40020000
chr22	40008316	40008317	-2.27435	-2.806555425599853	0.002503714860365	chr22_40000000_40020000
chr22	40008327	40008328	-2.27435	-2.806555425599853	0.002503714860365	chr22_40000000_40020000
chr22	40008329	40008330	-2.3771	-2.90232580999731	0.0018520154379913	chr22_40000000_40020000
chr22	40008401	40008402	-2.32469	-2.8534759234156	0.0021621902300447	chr22_40000000_40020000
chr22	40008407	40008408	-2.32469	-2.8534759234156	0.0021621902300447	chr22_40000000_40020000
chr22	40008471	40008472	-2.32469	-2.8534759234156	0.0021621902300447	chr22_40000000_40020000
chr22	40008572	40008573	-2.32469	-2.8534759234156	0.0021621902300447	chr22_40000000_40020000
chr22	40008598	40008599	-2.3215	-2.850502614157908	0.0021825095781272	chr22_40000000_40020000
chr22	40008599	40008600	-2.32488	-2.853653017070447	0.0021609854161639	chr22_40000000_40020000
chr22	40008607	40008608	-2.32488	-2.853653017070447	0.0021609854161639	chr22_40000000_40020000
chr22	40008629	40008630	-2.32488	-2.853653017070447	0.0021609854161639	chr22_40000000_40020000
chr22	40008641	40008642	-2.32488	-2.853653017070447	0.0021609854161639	chr22_40000000_40020000
chr22	40008686	40008687	-2.32488	-2.853653017070447	0.0021609854161639	chr22_40000000_40020000
chr22	40008767	40008768	-2.37479	-2.900172723983119	0.0018647854127356	chr22_40000000_40020000
chr22	40008781	40008782	-2.31454	-2.8440153939593062	0.0022274447761423	chr22_40000000_40020000
chr22	40008791	40008792	-2.31454	-2.8440153939593062	0.0022274447761423	chr22_40000000_40020000
chr22	40008817	40008818	-2.31454	-2.8440153939593062	0.0022274447761423	chr22_40000000_40020000
chr22	40008818	40008819	-2.31454	-2.8440153939593062	0.0022274447761423	chr22_40000000_40020000
chr22	40008907	40008908	-2.36119	-2.887496546583553	0.0019416043436309	chr22_40000000_40020000
chr22	40009046	40009047	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009055	40009056	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009082	40009083	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009106	40009107	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009116	40009117	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009120	40009121	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009134	40009135	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009172	40009173	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009211	40009212	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009215	40009216	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009542	40009543	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009628	40009629	-2.35156	-2.878520694498419	0.0019977253286493	chr22_40000000_40020000
chr22	40009729	40009730	-2.40291	-2.9263825849004568	0.0017146446306912	chr22_40000000_40020000
chr22	40009730	40009731	-2.38003	-2.9050567805694225	0.0018359324100162	chr22_40000000_40020000
chr22	40009758	40009759	-2.42957	-2.9512316208910767	0.0015825473572537	chr22_40000000_40020000
chr22	40009843	40009844	-2.4277	-2.949488646498637	0.0015915013391375	chr22_40000000_40020000
chr22	40009893	40009894	-2.42957	-2.9512316208910767	0.0015825473572537	chr22_40000000_40020000
chr22	40009926	40009927	-2.42957	-2.9512316208910767	0.0015825473572537	chr22_40000000_40020000
chr22	40009936	40009937	-2.40776	-2.930903133458391	0.001689890755556	chr22_40000000_40020000
chr22	40009948	40009949	-2.3778	-2.902978260304641	0.0018481614742616	chr22_40000000_40020000
chr22	40009951	40009952	-2.3887	-2.9131378436616457	0.0017890830709603	chr22_40000000_40020000
chr22	40010078	40010079	-2.3887	-2.9131378436616457	0.0017890830709603	chr22_40000000_40020000
chr22	40010085	40010086	-2.3887	-2.9131378436616457	0.0017890830709603	chr22_40000000_40020000
chr22	40010139	40010140	-2.3887	-2.9131378436616457	0.0017890830709603	chr22_40000000_40020000
